longitude,latitude,weight
113.366002,22.91376,10
113.429341,23.117719,10
113.346728,23.1583,10
113.338513,23.093069,10
113.309121,23.025774,10
113.34602,23.187642,10
113.348237,23.207755,10
113.368221,23.189426,10
113.443056,23.138301,10
113.366719,22.937802,10
113.334765,23.28899,10
113.396421,23.002766,10
113.394176,22.966549,10
113.416692,23.150358,10
113.355971,23.236634,10
113.300445,23.268703,10
113.298033,23.013912,10
113.350307,22.966156,10
113.353501,23.171653,10
113.36578,23.300528,10
113.327726,23.143209,10
113.373765,22.928838,10
113.33616,23.211014,10
113.321251,23.02938,10
113.362852,23.250821,10
113.288459,23.249478,10
113.399038,23.095806,10
113.308402,23.028015,10
113.36676,23.08753,10
113.448364,23.107432,10
113.394826,23.207188,10
